"PaymentID","OfferID","BankID","PaymentMode"
"4896","50934","7",NULL
"4897","50935","13",NULL
"4898","50936","7",NULL
"4899","50937","7",NULL
"4900","50938","9",NULL
"4901","50939","6",NULL
"4902","50941","9",NULL
"4903","50942","3",NULL
"4904","50943","7",NULL
"4905","50944","4",NULL
"4906","50945","13",NULL
"4907","50946","8",NULL
"4908","50947","3",NULL
"4909","50949","9",NULL
"4910","50950","9",NULL
"4911","50951","5",NULL
"4912","50954","4",NULL
"4913","50956","4",NULL
"4914","50959","6",NULL
"4915","50966","16",NULL
"4916","50967","16",NULL
"4917","50968","16",NULL
"4918","50970","16",NULL
"4919","50986","8",NULL
"4920","51007","4",NULL
"4921","51008","3",NULL
"4922","51024","-1","Any"
"4923","51025","-1","Any"
"4924","51026","-1","Any"
"4925","51027","-1","Any"
"4926","51028","-1","Any"
"4927","51031","-1","Any"
"4928","51032","-1","Any"
"4929","51033","-1","Any"
"4930","51034","-1","Any"
"4931","51054","8",NULL
"4932","51056","17",NULL
"4933","51058","5",NULL
"4934","51059","13",NULL
"4935","51064","7",NULL
"4936","51066","3",NULL
"4937","51067","3",NULL
"4938","51068","3",NULL
"4939","51081","4",NULL
"4940","51164","18",NULL
"4941","51186","13",NULL
"4942","51187","13",NULL
"4943","51188","13",NULL
"4944","51189","13",NULL
"4945","51191","16",NULL
"4946","51192","3",NULL
"4947","51201","7",NULL
"4948","51202","-1","Any"
"4949","51203","-1","Any"
"4950","51248","7",NULL
"4951","51249","7",NULL
"4952","51250","7",NULL
"4953","51251","7",NULL
"4954","51252","7",NULL
"4955","51255","5",NULL
"4956","51255","7",NULL
"4957","51255","8",NULL
"4958","51255","12",NULL
"4959","51256","7",NULL
"4960","51262","7",NULL
"4961","51265","12",NULL
"4962","51427","8",NULL
"4963","51430","-1","Any"
"4964","51432","-1","Any"
"4965","51456","7",NULL
"4966","51464","18",NULL
"4967","51516","-1","Any"
"4968","51517","-1","Any"
"4969","51518","-1","Any"
"4970","51519","-1","Any"
"4971","51520","-1","Any"
"4972","51524","-1","Any"
"4973","51525","-1","Any"
"4974","51527","-1","Any"
"4975","51528","-1","Any"
"4976","51529","-1","Any"
"4977","51531","-1","Any"
"4978","51533","-1","Any"
"4979","51534","-1","Any"
"4980","51536","-1","Any"
"4981","51565","11",NULL
"4982","51570","7",NULL
"4983","51605","12",NULL
"4984","51606","9",NULL
"4985","51607","4",NULL
"4986","51629","16",NULL
"4987","51630","16",NULL
"4988","51631","16",NULL
"4989","51651","6",NULL
"4990","51697","16",NULL
"4991","51700","-1","Any"
"4992","51704","-1","Any"
"4993","51705","-1","Any"
"4994","51712","-1","Any"
"4995","51715","-1","Any"
"4996","51716","-1","Any"
"4997","51763","3",NULL
"4998","51764","3",NULL
"4999","51765","3",NULL
"5000","51766","3",NULL
"5001","51767","3",NULL
"5002","51810","18",NULL
"5003","51818","16",NULL
"5004","51867","-1","Any"
"5005","51868","-1","Any"
"5006","51874","-1","Any"
"5007","51877","-1","Any"
"5008","51899","3",NULL
"5009","51943","3",NULL
"5010","51949","3",NULL
"5011","52089","3",NULL
"5012","52090","19",NULL
"5013","52091","4",NULL
"5014","52092","7",NULL
"5015","52093","3",NULL
"5016","52094","3",NULL
"5017","52095","8",NULL
"5018","52096","8",NULL
"5019","52109","18",NULL
"5020","52110","18",NULL
"5021","52111","17",NULL
"5022","52111","18",NULL
"5023","52112","18",NULL
"5024","52113","18",NULL
"5025","52114","18",NULL
"5026","52116","8",NULL
"5027","52119","6",NULL
"5028","52148","16",NULL
"5029","52149","16",NULL
"5030","52150","16",NULL
"5031","52151","16",NULL
"5032","52222","3",NULL
"5033","52242","3",NULL
"5034","52243","16",NULL
"5035","52304","18",NULL
"5036","52305","16",NULL
"5037","52319","4",NULL
"5038","52320","3",NULL
"5039","52356","18",NULL
"5040","52359","6",NULL
"5041","52390","11",NULL
"5042","52392","5",NULL
"5043","52393","8",NULL
"5044","52394","4",NULL
"5045","52395","3",NULL
"5046","52444","16",NULL
"5047","52445","16",NULL
"5048","52446","16",NULL
"5049","52447","16",NULL
"5050","52447","17",NULL
"5051","52472","4",NULL
"5052","52473","3",NULL
"5053","52473","8",NULL
"5054","52475","3",NULL
"5055","52475","8",NULL
"5056","52481","9",NULL
"5057","52483","11",NULL
"5058","52484","3",NULL
"5059","52510","6",NULL
"5060","52532","16",NULL
"5061","52539","8",NULL
"5062","52545","-1","Any"
"5063","52547","-1","Any"
"5064","52549","-1","Any"
"5065","52550","-1","Any"
"5066","52592","18",NULL
"5067","52593","18",NULL
"5068","52685","9",NULL
"5069","52686","19",NULL
"5070","52698","7",NULL
"5071","52701","7",NULL
"5072","52702","4",NULL
"5073","52703","4",NULL
"5074","52704","4",NULL
"5075","52707","13",NULL
"5076","52713","16",NULL
"5077","52714","16",NULL
"5078","52715","16",NULL
"5079","52716","16",NULL
"5080","52717","16",NULL
"5081","52718","16",NULL
"5082","52720","4",NULL
"5083","52725","3",NULL
"5084","52727","3",NULL
"5085","52728","8",NULL
"5086","52729","6",NULL
"5087","52745","4",NULL
"5088","52786","-1","Any"
"5089","52787","-1","Any"
"5090","52788","-1","Any"
"5091","52790","-1","Any"
"5092","52792","-1","Any"
"5093","52797","3",NULL
"5094","52806","16",NULL
"5095","52817","5",NULL
"5096","52819","7",NULL
"5097","52833","18",NULL
"5098","52834","18",NULL
"5099","52863","4",NULL
"5100","52886","18",NULL
"5101","52940","-1","Any"
"5102","52941","-1","Any"
"5103","52943","-1","Any"
"5104","52966","6",NULL
"5105","53024","18",NULL
"5106","53105","17",NULL
"5107","53105","18",NULL
"5108","53106","17",NULL
"5109","53106","18",NULL
"5110","53107","18",NULL
"5111","53110","6",NULL
"5112","53111","6",NULL
"5113","53131","16",NULL
"5114","53132","16",NULL
"5115","53133","16",NULL
"5116","53134","16",NULL
"5117","53194","18",NULL
"5118","53209","-1","Any"
"5119","53211","-1","Any"
"5120","53212","-1","Any"
"5121","53219","-1","Any"
"5122","53225","-1","Any"
"5123","53226","-1","Any"
"5124","53227","-1","Any"
"5125","53231","3",NULL
"5126","53253","18",NULL
"5127","53267","6",NULL
"5128","53280","8",NULL
"5129","53296","7",NULL
"5130","53439","16",NULL
"5131","53440","16",NULL
"5132","53441","16",NULL
"5133","53442","16",NULL
"5134","53443","16",NULL
"5135","53444","16",NULL
"5136","53445","16",NULL
"5137","53446","16",NULL
"5138","53447","16",NULL
"5139","53448","16",NULL
"5140","53449","16",NULL
"5141","53450","16",NULL
"5142","53451","16",NULL
"5143","53452","16",NULL
"5144","53453","16",NULL
"5145","53454","16",NULL
"5146","53455","16",NULL
"5147","53521","18",NULL
"5148","53563","13",NULL
"5149","53596","8",NULL
"5150","53600","-1","Any"
"5151","53601","-1","Any"
"5152","53602","-1","Any"
"5153","53604","-1","Any"
"5154","53610","4",NULL
"5155","53660","4",NULL
"5156","53661","11",NULL
"5157","53662","5",NULL
"5158","53664","8",NULL
"5159","53668","3",NULL
"5160","53736","3",NULL
"5161","53737","19",NULL
"5162","53738","12",NULL
"5163","53739","9",NULL
"5164","53748","18",NULL
"5165","53749","18",NULL
"5166","53750","18",NULL
"5167","53751","18",NULL
"5168","53752","18",NULL
"5169","53753","18",NULL
"5170","53816","4",NULL
"5171","53819","7",NULL
"5172","53826","-1","Any"
"5173","53831","-1","Any"
"5174","53833","-1","Any"
"5175","53839","-1","Any"
"5176","53841","-1","Any"
"5177","53842","-1","Any"
"5178","53843","-1","Any"
"5179","53845","-1","Any"
"5180","53846","-1","Any"
"5181","53848","-1","Any"
"5182","53858","13",NULL
"5183","53912","3",NULL
"5184","53930","4",NULL
"5185","53937","16",NULL
"5186","53938","16",NULL
"5187","53945","6",NULL
"5188","53947","3",NULL
"5189","53980","6",NULL
"5190","53994","-1","Any"
"5191","53995","-1","Any"
"5192","53998","-1","Any"
"5193","54031","8",NULL
"5194","54032","4",NULL
"5195","54033","13",NULL
"5196","54047","7",NULL
"5197","54082","5",NULL
"5198","54092","18",NULL
"5199","54153","10",NULL
"5200","54176","18",NULL
"5201","54177","18",NULL
"5202","54185","16",NULL
"5203","54186","16",NULL
"5204","54187","16",NULL
"5205","54188","16",NULL
"5206","54189","16",NULL
"5207","54213","6",NULL
"5208","54253","7",NULL
"5209","54292","-1","Any"
"5210","54295","-1","Any"
"5211","54296","-1","Any"
"5212","54297","-1","Any"
"5213","54329","5",NULL
"5214","54335","18",NULL
"5215","54337","6",NULL
"5216","54338","16",NULL
"5217","54389","3",NULL
"5218","54472","3",NULL
"5219","54473","4",NULL
"5220","54474","3",NULL
"5221","54476","16",NULL
"5222","54489","18",NULL
"5223","54490","18",NULL
"5224","54491","18",NULL
"5225","54492","18",NULL
"5226","54493","18",NULL
"5227","54495","4",NULL
"5228","54541","7",NULL
"5229","54612","9",NULL
"5230","54629","16",NULL
"5231","54638","-1","Any"
"5232","54720","-1","Any"
"5233","54726","-1","Any"
"5234","54732","-1","Any"
"5235","54737","-1","Any"
"5236","54738","-1","Any"
"5237","54755","18",NULL
"5238","54757","16",NULL
"5239","54762","18",NULL
"5240","54772","-1","Any"
"5241","54773","-1","Any"
"5242","54774","-1","Any"
"5243","54775","-1","Any"
"5244","54822","6",NULL
"5245","54823","18",NULL
"5246","54889","6",NULL
"5247","54954","4",NULL
"5248","54958","16",NULL
"5249","54980","18",NULL
"5250","54981","18",NULL
"5251","54982","3",NULL
"5252","54983","3",NULL
"5253","55010","16",NULL
"5254","55011","16",NULL
"5255","55012","16",NULL
"5256","55013","16",NULL
"5257","55014","16",NULL
"5258","55015","16",NULL
"5259","55016","16",NULL
"5260","55017","16",NULL
"5261","55018","16",NULL
"5262","55019","16",NULL
"5263","55020","16",NULL
"5264","55021","16",NULL
"5265","55022","16",NULL
"5266","55023","16",NULL
"5267","55024","16",NULL
"5268","55026","16",NULL
"5269","55027","16",NULL
"5270","55029","16",NULL
"5271","55049","4",NULL
"5272","55079","3",NULL
"5273","55133","16",NULL
"5274","55169","18",NULL
"5275","55174","6",NULL
"5276","55175","7",NULL
"5277","55192","-1","Any"
"5278","55193","-1","Any"
