"ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","CheckOpen","StorePhoneAreaCode","StorePhoneNumber","MerchantID","ShopAddDate","MallFlag","ShopActive","ShopSource","ShopSourceValue","ShopAddedBy","ShopEditedBy","ShopLastEdited"
"2285","Chi Kitchen & Bar","C 1, Main Market, Opposite IIT Main Gate, SDA",,"Safdarjung","New Delhi",,"28.6139391","77.2090212","New Delhi","12 Noon to 11:30 PM",,"1","1","1","1","1","1","1","1",,"011-46508753","2185","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2286","Mocha  Defence Colony","28A, Defence Colony Market",,"Defence Colony Market","New Delhi",,"28.6139391","77.2090212","New Delhi","10 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-46588446","2186","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2287","Garage Inc.","2nd Floor, 30, Powerhouse Buliding, Hauz Khas Village, ",,"Hauz Khas","New Delhi",,"28.5538833","77.1947718","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"8800958705","2187","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2288","Route 04","4, Khan Market",,"Rabindra Nagar","New Delhi",,"28.5998270","77.2261490","New Delhi","10 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"9717590444","2188","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2289","Buzz","31-34, Ground Floor, MGF Metropolitan Mall, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 12:30 AM",,"1","1","1","1","1","1","1","1",,"9873806400","2189","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2290","Salotto 44 Cafe and Bar","G 12, Opposite Aurobindo Market, Hauz Khas",,"Hauz Khas","New Delhi",,"28.5519977","77.2037803","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"8510098906","2190","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2291","Kylin Premier","T 302, 3rd Floor, Ambience Mall, Vasant Kunj",,"Sector 24","Gurgaon",,"28.5041655","77.0967265","Haryana","12 Noon to 12:30 AM",,"1","1","1","1","1","1","1","1",,"9871757744","2191","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2292","Nile Restaurant & Bar","26, 3rd Floor, Central Market, Ashok Vihar Phase 1",,"Ashok Vihar","New Delhi",,"28.6929745","77.1731348","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-27118000","2192","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2293","Mughal Mahal","7, Sethi Bhawan, Rajendra Place",,"Rajendra Place","New Delhi",,"28.6440016","77.1767281","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"9811526470","2193","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2294","Puratan  Family Restaurant & Bar","Garg Trade Center, Sector 11, Rohini",,"Rohini","New Delhi",,"28.7345725","77.1139849","New Delhi","11 AM to 11:30 PM",,"1","1","1","1","1","1","1","1",,"011 43514006","2194","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2295","Urban Cafe","70, 1st Floor, Khan Market",,"Rabindra Nagar","New Delhi",,"28.5998360","77.2263190","New Delhi","11 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"9999968575","2195","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2296","Out Of The Box  Khan Market","5, Khan Market",,"Rabindra Nagar","New Delhi",,"28.5997470","77.2262000","New Delhi","11 AM to 10:30 PM",,"1","1","1","1","1","1","1","1",,"9999870179","2196","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2297","Khidmat","E 9, Main Road, Near Deshbandhu College, Kalkaji",,"Kalkaji","New Delhi",,"28.5374198","77.2597274","New Delhi","12 Noon to 11:30 PM",,"1","1","1","1","1","1","1","1",,"011 - 41600195","2197","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2298","Geoffreys  Saket","S 21 & 22, 2nd Floor, Select Citywalk Mall, Saket",,"Saket","New Delhi",,"28.5283124","77.2169223","New Delhi","12:30 PM to 12:45 AM",,"1","1","1","1","1","1","1","1",,"011-40597506","2198","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2299","Punjabi By Nature  Vasant Kunj","T 305, 3rd Floor, Ambience Mall, Vasant Kunj",,"Sector 24","Gurgaon",,"28.5041655","77.0967265","Haryana","12:30 PM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-40870001","2199","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2300","Punjab Grill","2nd Floor, Food Court, Select Citywalk Mall, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"9971992634","2200","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2301","Barka","S8 S9, Gate 3, The Garden of Five Senses, Saiyad Ul Ajaib, Saket",,"Saket","New Delhi",,"28.5204821","77.2015205","New Delhi","7 PM to 1:30 AM",,"1","1","1","1","1","1","1","1",,"9718045544","2201","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2302","The Barrel House  By Cafe 27","26, Level 2, Kailash Colony Market",,"Kailash Colony Market","New Delhi",,"28.6139391","77.2090212","New Delhi","11 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"9811278880","2202","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2303","Park Balluchi","Inside Deer Park, Near Hauz Khas Village",,"Hauz Khas","New Delhi",,"28.5494489","77.2001368","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-26859369","2203","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2304","Boombox Cafe","2 & 3, Khan Market",,"Khan Market","New Delhi",,"28.6011662","77.2260457","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"9711197796","2204","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2305","Spasso","11/12/14 A, Ground Floor, Southern Park Mall, Behind Select Citywalk, District Centre, Saket",,"Pushp Vihar","New Delhi",,"28.5280842","77.2182409","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"9910836677","2205","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2306","Pebble Street","8, Community Center, New Friends Colony",,"New Friends Colony","New Delhi",,"28.5625924","77.2689888","New Delhi","12.30 PM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-26311382","2206","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2307","The Great Kabab Factory","1st Floor, MGF Metropolitan Mall, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 11.45 PM",,"1","1","1","1","1","1","1","1",,"9910158909","2207","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2308","Chilis  Vasant Kunj","3rd Floor, Ambience Mall, Vasant Kunj",,"Sector 24","Gurgaon",,"28.5041655","77.0967265","Haryana","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"011-40870532","2208","2015-01-06",,"Y","Data Upload","Bootlegger","Monish","Monish","2016-02-09 00:00:00"
"2309","1 Boulevard","G 11 To 14, Salcon Ras Villas Mall, Next to Select Citywalk Mall, Back Wing, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"011-41070001","2209","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2310","The All American Diner","India Habitat Centre, Lodhi Road",,"Lodhi Colony","New Delhi",,"28.5899183","77.2256062","New Delhi","7 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-43663333","2210","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2311","Lodi  The Garden Restaurant","Opposite Mausam Bhawan, Near Gate No 1, Lodhi Road",,"Lodhi Road","New Delhi",,"28.5909542","77.2279415","New Delhi","12 Noon to 12:30 AM",,"1","1","1","1","1","1","1","1",,"011-24655054","2211","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2312","Lighthouse 13","13, 1st Floor, MGF Metropolitan Mall, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"9650622113","2212","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2313","Hard Rock Cafe","M 110, 1st Floor, DLF Place Mall, Saket",,"Saket","New Delhi",,"28.5245787","77.2066150","New Delhi","12 Noon to 12:30 AM",,"1","1","1","1","1","1","1","1",,"011-47158888","2213","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2314","Out Of The Box  Hauz Khas","9 A, Hauz Khas Village",,"Sarvapriya Vihar","New Delhi",,"28.5494489","77.2001368","New Delhi","12 Noon to 12.30 AM",,"1","1","1","1","1","1","1","1",,"9650177778","2214","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2315","United Coffee House","E15, Connaught Place",,"Connaught Place","New Delhi",,"28.6314512","77.2166672","New Delhi","10 AM to 11:30 PM",,"1","1","1","1","1","1","1","1",,"011-23411697","2215","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2316","Route 04","K 2, Middle Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6348020","77.2208104","New Delhi","10 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"9717590444","2216","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2317","Parikrama  The Revolving Restaurant","22, Antariksh Bhavan, Kasturba Gandhi Marg, Connaught Place",,"Connaught Place","New Delhi",,"28.6217569","77.2260353","New Delhi","12:30 PM to 12:30 AM",,"1","1","1","1","1","1","1","1",,"011-66303394","2217","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2318","QBA","E 42 & 43, Inner Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6324004","77.21746","New Delhi","12:30 PM to 12:30 AM",,"1","1","1","1","1","1","1","1",,"011-45173333","2218","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2319","1 Cafe Lounge","M 89/90, 1st Floor, Outer Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6321367","77.2161691","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"9999933999","2219","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2320","Rodeo","A 12, Inner Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6328799","77.2184356","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"8588815454","2220","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2321","Sura Vie Lounge  Connaught Place","1, Scindia House, Janpath, Connaught Place ",,"Connaught Place","New Delhi",,"28.6297044","77.2204980","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"011-43095001","2221","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2322","White Waters","C 39, First Floor, Opposite Odeon Cinema, Connaught Place",,"Connaught Place","New Delhi",,"28.6314512","77.2166672","New Delhi","1 2 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"9999801454","2222","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2323","Pocket Bar  Karol Bagh","14 A/22, WEA, Karol Bagh",,"Karol Bagh","New Delhi",,"28.6448650","77.1920960","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-45526555","2223","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2324","Tapas  Jaypee Siddharth","Jaypee Siddharth, 3, Rajendra Place",,"Rajendra Place","New Delhi",,"28.6425000","77.1756000","New Delhi","11 AM to 11:45 PM",,"1","1","1","1","1","1","1","1",,"011-25760000","2224","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2325","Dimple Bar Restaurant","2105, D B Gupta Road, Karol Bagh",,"Karol Bagh","New Delhi",,"28.6510113","77.1954455","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-42471111","2225","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2326","Alfa Spice","4 A, Near Telephone Exchange, Pusa Road, Karol Bagh, ",,"Karol Bagh","New Delhi",,"28.6431660","77.1819538","New Delhi","11 AM to 12.30 AM",,"1","1","1","1","1","1","1","1",,"011-25813481","2226","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2327","Moti Mahal Delux-Kebab Trail","R 551, Shankar Road, New Rajinder Nagar",,"New Rajinder Nagar","New Delhi",,"28.6399090","77.1772960","New Delhi","11.30 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-45155511","2227","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2328","Embassy  Civil Lines","2, 13, Alipur Road, Near Exchange Store, Civil Lines",,"Civil Lines","New Delhi",,"28.6814284","77.2226866","New Delhi","11 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-23993061","2228","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2329","Cocoa By Belgique  Connaught Place","N-96 Outer Circle, 2nd floor Connaught Circus, Connaught Place",,"Connaught Place","New Delhi",,"28.6322776","77.2206536","New Delhi","10 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-43539527","2229","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2330","Island Bar  Shangri-Las Eros Hotel","Shangri-La's Eros Hotel, 19, Ashoka Road, Connaught Place",,"Connaught Place","New Delhi",,"28.6209600","77.2181620","New Delhi","3 PM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-41191030","2230","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2331","Saqi Bar","Hotel Alka, Outer Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6309677","77.2172074","New Delhi","11 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-23344000","2231","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2332","Kwality","7, Regal Building, Connaught Place",,"Connaught Place","New Delhi",,"28.6305654","77.2173323","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-2374231","2232","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2333","Ek Boti Do Roti","P22/90, Connaught Circus, Connaught Place",,"Connaught Place","New Delhi",,"28.6321367","77.2161691","New Delhi","12:30 PM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-23343935","2233","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2334","Pioneers Flavours of China","Pioneer Crockery House, H-40, Outer Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6321995","77.2165075","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"0011-41513523","2234","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2335","The Host","F8, Inner Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6328799","77.2184356","New Delhi","10 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-23316576","2235","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2336","Sarvam Safari","Shahid Bhagat Singh Place, Next To Metropolitian Hotel, Connaught Place",,"Connaught Place","New Delhi",,"28.6314512","77.2166672","New Delhi","12 Noon to 1 AM",,"1","1","1","1","1","1","1","1",,"9871125278","2236","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2337","The Connaught Bar  Radisson Blu Marina","Radisson Blu Marina Hotel, Connaught Circus, Connaught Place",,"Connaught Place","New Delhi",,"28.6309677","77.2172074","New Delhi","11 AM to 1 AM",,"1","1","1","1","1","1","1","1",,"011-46909090","2237","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2338","Zen","B-25, Connaught Place",,"Connaught Place","New Delhi",,"28.6342630","77.2190410","New Delhi","11 AM to 12:30 AM",,"1","1","1","1","1","1","1","1",,"011-23357444","2238","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2339","Delhi Darbar","L9, Connaught Circus, Connaught Place",,"Connaught Place","New Delhi",,"28.6309677","77.2172074","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-23417527","2239","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2340","Blues","N-18, Scindia House, Connaught Place",,"Connaught Place","New Delhi",,"28.6297044","77.2204980","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-47078888","2240","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2341","Side Wok","P 21/90, Outer Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6321367","77.2161691","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-43509122","2241","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2342","Boombox Cafe","F-43, Inner Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6328799","77.2184356","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"9999866360","2242","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2343","Minar  Connaught Place","L11, Outer Circle, Connaught Place",,"Connaught Place","New Delhi",,"28.6309677","77.2172074","New Delhi","12: Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-23416259","2243","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2344","The Chaupal Bar And Restaurant","F3/11, Krishna Nagar",,"Krishna Nagar","New Delhi",,"28.6595370","77.2840030","New Delhi","12 Noon to 10.30 PM",,"1","1","1","1","1","1","1","1",,"011-22091020","2244","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2345","My Own Space","7, Local Shopping Center, Patparganj",,"Patparganj","New Delhi",,"28.6359824","77.2996388","New Delhi","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"011-22247100","2245","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2346","Spice N Ice","Plot No. - 13, Shop No. - 10, Parmesh Corporate Tower, Karkardooma Community Centre, Behind Dayanand Vihar Petrol Pump",,"Karkardooma Community Centre","New Delhi",,"28.6139391","77.2090212","New Delhi","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"011- 42720000","2246","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2347","True Blue","8, DDA Shopping Complex, Mayur Vihar Phase 3",,"Mayur Vihar","New Delhi",,"28.6069690","77.2955209","New Delhi","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"9873055666","2247","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2348","Golden Dragon  Preet Vihar","Shop No. 25, 27,28 V3S Mall, Preet Vihar",,"Preet Vihar","New Delhi",,"28.6415889","77.2953466","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-43043846","2248","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2349","Clubex9 Resturant & Bar","G 1-4, Saini Enclave Market, Near Karkadooma Metro Station, Anand Vihar",,"Anand Vihar","New Delhi",,"28.6502180","77.3027059","New Delhi","11 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-43043846","2249","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2350","Code Restro Bar","S 20, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, ",,"Mayur Vihar","New Delhi",,"28.6065926","77.2936763","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-22747442","2250","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2351","Bercos  Preet Vihar","A-Block Market, LSC No.6 Preet Vihar",,"Preet Vihar","New Delhi",,"28.6415889","77.2953466","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-65486551","2251","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2352","Aroma Rest o Bar","18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma",,"Anand Vihar","New Delhi",,"28.6529458","77.3022868","New Delhi","11 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"011-22374085","2252","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2353","The Yellow Chilli  Laxmi Nagar","G 11, V3S Mall, Laxmi Nagar",,"Swasthya Vihar","New Delhi",,"28.6374528","77.2867445","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-42440202","2253","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2354","Opium Bar  Hotel City Park","Hotel City Park, KP Block, Pitampura",,"Pitampura","New Delhi",,"28.7032430","77.1448916","New Delhi","12 Noon to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-42310101","2254","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2355","Rasaas","A 302, 3rd Floor, North Ex Shopping Mall, Sector 9, Rohini",,"Rohini","New Delhi",,"28.7161663","77.1240672","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-32661717","2255","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2356","Red Ocean","D Block, Near PVR Cinema, Central Market, Prashant Vihar",,"Rohini","New Delhi",,"28.7157406","77.1351454","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-47527172","2256","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2357","Bellagio  Red","13, 14, 2nd Floor, Community Center, Ashok Vihar Phase 2",,"Saket","New Delhi",,"28.6969373","77.1797447","New Delhi","11 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-47310600","2257","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2358","Bellagio  By The Way","13, 14, 1st Floor, Community Center, Ashok Vihar Phase 2",,"Saket","New Delhi",,"28.6969373","77.1797447","New Delhi","11 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-47310600","2258","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2359","Blue Moon","FA 14, 1st Floor, Metro Walk Mall, Sector 10, Rohini",,"Rohini","New Delhi",,"28.7210643","77.1154368","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-43551196","2259","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2360","Bercos  Rohini","Metro Walk Mall, GA-06, Sec 10 Rohini ",,"Rohini","New Delhi",,"28.7494716","77.0565333","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-27573851","2260","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2361","Pind Balluchi  Pitampura","Shop No. 113  120, 1st Floor, P.P. Tower, Netaji Subhash Place, Pitampura",,"Pitampura","New Delhi",,"28.7032715","77.1329248","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-4702883","2261","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2362","Pacific Asia","G-3 Cascade Shopping center, Netaji Subhash Place, Pitampura",,"Pitampura","New Delhi",,"28.6961009","77.1527008","New Delhi","11.30 AM to 11.30 PM",,"1","1","1","1","1","1","1","1",,"011-47082806","2262","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2363","Fiery Grills","306, D Mall, Netaji Subhash Place, Pitampura",,"Pitampura","New Delhi",,"28.6927017","77.1525991","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"9311011188","2263","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2364","Moti Mahal Delux Tandoori Trail  Rohini","GA 7 & 8, Metro Walk Mall, Sector 10, Rohini ",,"Rohini","New Delhi",,"28.7126809","77.1064974","New Delhi","12 Noon to 11 PM",,"1","1","1","1","1","1","1","1",,"011-43005454","2264","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2365","O2","23A, NN Tower, Block B, Road 44, Pitampura",,"Pitampura","New Delhi",,"28.6880070","77.1336967","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"9899774567","2265","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2366","Metro Grill  Rohini","4th Floor, City Center Mall, Sector 10, Rohini",,"Rohini","New Delhi",,"28.7169909","77.1143533","New Delhi","11 AM to 11PM",,"1","1","1","1","1","1","1","1",,"011-27931112","2266","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2367","Pikwik","108 & 111, Aggarwal City Mall, Pitampura",,"Pitampura","New Delhi",,"28.6900829","77.1323281","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-42644001","2267","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2368","Metro Grill  Pitampura","21-25, 1st Floor, DDA Market, Sandesh Vihar, Pitampura",,"Pitampura","New Delhi",,"28.7038726","77.1392376","New Delhi","11 AM to 11 PM",,"1","1","1","1","1","1","1","1",,"011-47503503","2268","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
"2369","All Heavens","B-97, Wazirpur Ring Road, Opposite Shalimar Bagh, Block B, Wazirpur Industrial Area,",,"Wazirpur Industrial Area","New Delhi",,"28.6645551","77.2348422","New Delhi","11:30 AM to 12 Midnight",,"1","1","1","1","1","1","1","1",,"011-27377101","2269","2015-01-06",,"Y","Data Upload","Bootlegger","Monish",,"0000-00-00 00:00:00"
